,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
39049,2020-04-04,4,4,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52834.0,America,
39050,2020-04-03,3,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834.0,America,
39051,2020-04-02,2,4,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834.0,America,
39052,2020-04-01,1,4,2020,1,0,Saint_Kitts_and_Nevis,KN,KNA,52834.0,America,
39053,2020-03-31,31,3,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834.0,America,
39054,2020-03-30,30,3,2020,5,0,Saint_Kitts_and_Nevis,KN,KNA,52834.0,America,
39055,2020-03-29,29,3,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834.0,America,
39056,2020-03-28,28,3,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834.0,America,
39057,2020-03-27,27,3,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52834.0,America,
39058,2020-03-26,26,3,2020,2,0,Saint_Kitts_and_Nevis,KN,KNA,52834.0,America,
39059,2020-10-21,21,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,4.92354824
39060,2020-10-20,20,10,2020,3,0,Saint_Lucia,LC,LCA,182795.0,America,4.92354824
39061,2020-10-19,19,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,3.28236549
39062,2020-10-18,18,10,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,3.28236549
39063,2020-10-17,17,10,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,2.73530458
39064,2020-10-16,16,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,2.18824366
39065,2020-10-15,15,10,2020,2,0,Saint_Lucia,LC,LCA,182795.0,America,2.18824366
39066,2020-10-14,14,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39067,2020-10-13,13,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39068,2020-10-12,12,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39069,2020-10-11,11,10,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39070,2020-10-10,10,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39071,2020-10-09,9,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39072,2020-10-08,8,10,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39073,2020-10-07,7,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39074,2020-10-06,6,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39075,2020-10-05,5,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39076,2020-10-04,4,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39077,2020-10-03,3,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39078,2020-10-02,2,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39079,2020-10-01,1,10,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39080,2020-09-30,30,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39081,2020-09-29,29,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39082,2020-09-28,28,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39083,2020-09-27,27,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39084,2020-09-26,26,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39085,2020-09-25,25,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39086,2020-09-24,24,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39087,2020-09-23,23,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39088,2020-09-22,22,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39089,2020-09-21,21,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39090,2020-09-20,20,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39091,2020-09-19,19,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39092,2020-09-18,18,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39093,2020-09-17,17,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39094,2020-09-16,16,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39095,2020-09-15,15,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39096,2020-09-14,14,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39097,2020-09-13,13,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39098,2020-09-12,12,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39099,2020-09-11,11,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39100,2020-09-10,10,9,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39101,2020-09-09,9,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39102,2020-09-08,8,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39103,2020-09-07,7,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39104,2020-09-06,6,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39105,2020-09-05,5,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39106,2020-09-04,4,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39107,2020-09-03,3,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39108,2020-09-02,2,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39109,2020-09-01,1,9,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39110,2020-08-31,31,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39111,2020-08-30,30,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39112,2020-08-29,29,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39113,2020-08-28,28,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39114,2020-08-27,27,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39115,2020-08-26,26,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39116,2020-08-25,25,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39117,2020-08-24,24,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39118,2020-08-23,23,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39119,2020-08-22,22,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39120,2020-08-21,21,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39121,2020-08-20,20,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39122,2020-08-19,19,8,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39123,2020-08-18,18,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39124,2020-08-17,17,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39125,2020-08-16,16,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39126,2020-08-15,15,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39127,2020-08-14,14,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39128,2020-08-13,13,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39129,2020-08-12,12,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39130,2020-08-11,11,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39131,2020-08-10,10,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39132,2020-08-09,9,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39133,2020-08-08,8,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39134,2020-08-07,7,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39135,2020-08-06,6,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39136,2020-08-05,5,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39137,2020-08-04,4,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39138,2020-08-03,3,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39139,2020-08-02,2,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39140,2020-08-01,1,8,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39141,2020-07-31,31,7,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39142,2020-07-30,30,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39143,2020-07-29,29,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39144,2020-07-28,28,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39145,2020-07-27,27,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39146,2020-07-26,26,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39147,2020-07-25,25,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39148,2020-07-24,24,7,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39149,2020-07-23,23,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39150,2020-07-22,22,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39151,2020-07-21,21,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39152,2020-07-20,20,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39153,2020-07-19,19,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39154,2020-07-18,18,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39155,2020-07-17,17,7,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39156,2020-07-16,16,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39157,2020-07-15,15,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39158,2020-07-14,14,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39159,2020-07-13,13,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39160,2020-07-12,12,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39161,2020-07-11,11,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39162,2020-07-10,10,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39163,2020-07-09,9,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39164,2020-07-08,8,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39165,2020-07-07,7,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39166,2020-07-06,6,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39167,2020-07-05,5,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39168,2020-07-04,4,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39169,2020-07-03,3,7,2020,3,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39170,2020-07-02,2,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39171,2020-07-01,1,7,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39172,2020-06-30,30,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39173,2020-06-29,29,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39174,2020-06-28,28,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39175,2020-06-27,27,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39176,2020-06-26,26,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39177,2020-06-25,25,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39178,2020-06-24,24,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39179,2020-06-23,23,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39180,2020-06-22,22,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39181,2020-06-21,21,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39182,2020-06-20,20,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39183,2020-06-19,19,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39184,2020-06-18,18,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39185,2020-06-17,17,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39186,2020-06-16,16,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39187,2020-06-15,15,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39188,2020-06-14,14,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39189,2020-06-13,13,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39190,2020-06-12,12,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39191,2020-06-11,11,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39192,2020-06-10,10,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39193,2020-06-09,9,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39194,2020-06-08,8,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39195,2020-06-07,7,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39196,2020-06-06,6,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39197,2020-06-05,5,6,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39198,2020-06-04,4,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39199,2020-06-03,3,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39200,2020-06-02,2,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39201,2020-06-01,1,6,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39202,2020-05-31,31,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39203,2020-05-30,30,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39204,2020-05-29,29,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39205,2020-05-28,28,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39206,2020-05-27,27,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39207,2020-05-26,26,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39208,2020-05-25,25,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39209,2020-05-24,24,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39210,2020-05-23,23,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39211,2020-05-22,22,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39212,2020-05-21,21,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39213,2020-05-20,20,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39214,2020-05-19,19,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39215,2020-05-18,18,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39216,2020-05-17,17,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39217,2020-05-16,16,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39218,2020-05-15,15,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39219,2020-05-14,14,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39220,2020-05-13,13,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39221,2020-05-12,12,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39222,2020-05-11,11,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39223,2020-05-10,10,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39224,2020-05-09,9,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39225,2020-05-08,8,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39226,2020-05-07,7,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39227,2020-05-06,6,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39228,2020-05-05,5,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39229,2020-05-04,4,5,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39230,2020-05-03,3,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39231,2020-05-02,2,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39232,2020-05-01,1,5,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39233,2020-04-30,30,4,2020,2,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39234,2020-04-29,29,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39235,2020-04-28,28,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39236,2020-04-27,27,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39237,2020-04-26,26,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39238,2020-04-25,25,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.0
39239,2020-04-24,24,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39240,2020-04-23,23,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39241,2020-04-22,22,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39242,2020-04-21,21,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39243,2020-04-20,20,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39244,2020-04-19,19,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,0.54706092
39245,2020-04-18,18,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39246,2020-04-17,17,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39247,2020-04-16,16,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39248,2020-04-15,15,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39249,2020-04-14,14,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,3.28236549
39250,2020-04-13,13,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,3.28236549
39251,2020-04-12,12,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,6.01767007
39252,2020-04-11,11,4,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,6.56473098
39253,2020-04-10,10,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,6.01767007
39254,2020-04-09,9,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,6.01767007
39255,2020-04-08,8,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,6.56473098
39256,2020-04-07,7,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,6.56473098
39257,2020-04-06,6,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,6.56473098
39258,2020-04-05,5,4,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,6.56473098
39259,2020-04-04,4,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,6.01767007
39260,2020-04-03,3,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,6.01767007
39261,2020-04-02,2,4,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,6.01767007
39262,2020-04-01,1,4,2020,4,0,Saint_Lucia,LC,LCA,182795.0,America,6.01767007
39263,2020-03-31,31,3,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,3.82942641
39264,2020-03-30,30,3,2020,5,0,Saint_Lucia,LC,LCA,182795.0,America,3.82942641
39265,2020-03-29,29,3,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,1.09412183
39266,2020-03-28,28,3,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,1.64118275
39267,2020-03-27,27,3,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,
39268,2020-03-26,26,3,2020,1,0,Saint_Lucia,LC,LCA,182795.0,America,
39269,2020-03-25,25,3,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,
39270,2020-03-24,24,3,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,
39271,2020-03-23,23,3,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,
39272,2020-03-22,22,3,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,
39273,2020-03-21,21,3,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,
39274,2020-03-20,20,3,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,
39275,2020-03-19,19,3,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,
39276,2020-03-18,18,3,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,
39277,2020-03-17,17,3,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,
39278,2020-03-16,16,3,2020,0,0,Saint_Lucia,LC,LCA,182795.0,America,
39279,2020-03-15,15,3,2020,2,0,Saint_Lucia,LC,LCA,182795.0,America,
39280,2020-10-21,21,10,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,3.61686544
39281,2020-10-20,20,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,2.71264908
39282,2020-10-19,19,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,2.71264908
39283,2020-10-18,18,10,2020,2,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,2.71264908
39284,2020-10-17,17,10,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.90421636
39285,2020-10-16,16,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39286,2020-10-15,15,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39287,2020-10-14,14,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39288,2020-10-13,13,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39289,2020-10-12,12,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39290,2020-10-11,11,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39291,2020-10-10,10,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39292,2020-10-09,9,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39293,2020-10-08,8,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39294,2020-10-07,7,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39295,2020-10-06,6,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39296,2020-10-05,5,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39297,2020-10-04,4,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39298,2020-10-03,3,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39299,2020-10-02,2,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39300,2020-10-01,1,10,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39301,2020-09-30,30,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39302,2020-09-29,29,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39303,2020-09-28,28,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39304,2020-09-27,27,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39305,2020-09-26,26,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,0.0
39306,2020-09-25,25,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,1.80843272
39307,2020-09-24,24,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,1.80843272
39308,2020-09-23,23,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,1.80843272
39309,2020-09-22,22,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,1.80843272
39310,2020-09-21,21,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,2.71264908
39311,2020-09-20,20,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,2.71264908
39312,2020-09-19,19,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,2.71264908
39313,2020-09-18,18,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,2.71264908
39314,2020-09-17,17,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,2.71264908
39315,2020-09-16,16,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,2.71264908
39316,2020-09-15,15,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,3.61686544
39317,2020-09-14,14,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,3.61686544
39318,2020-09-13,13,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,3.61686544
39319,2020-09-12,12,9,2020,2,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,3.61686544
39320,2020-09-11,11,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,1.80843272
39321,2020-09-10,10,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,3.61686544
39322,2020-09-09,9,9,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110593.0,America,3.61686544
