,Program,Year,Period,State,ANSI,Affected by,Pct of Colonies Impacted,state_code
2682,SURVEY,2017,JAN THRU MAR,New Mexico,35,Disease,87.4,NM
2683,SURVEY,2017,JAN THRU MAR,New Mexico,35,Other,2.0,NM
2684,SURVEY,2017,JAN THRU MAR,New Mexico,35,Pesticides,0.0,NM
2685,SURVEY,2017,JAN THRU MAR,New Mexico,35,Pests_excl_Varroa,0.0,NM
2686,SURVEY,2017,JAN THRU MAR,New Mexico,35,Unknown,0.0,NM
2687,SURVEY,2017,JAN THRU MAR,New Mexico,35,Varroa_mites,93.9,NM
2688,SURVEY,2017,APR THRU JUN,New Mexico,35,Disease,72.9,NM
2689,SURVEY,2017,APR THRU JUN,New Mexico,35,Other,35.6,NM
2690,SURVEY,2017,APR THRU JUN,New Mexico,35,Pesticides,0.0,NM
2691,SURVEY,2017,APR THRU JUN,New Mexico,35,Pests_excl_Varroa,0.6,NM
2692,SURVEY,2017,APR THRU JUN,New Mexico,35,Unknown,0.6,NM
2693,SURVEY,2017,APR THRU JUN,New Mexico,35,Varroa_mites,88.4,NM
2694,SURVEY,2017,JUL THRU SEP,New Mexico,35,Disease,17.8,NM
2695,SURVEY,2017,JUL THRU SEP,New Mexico,35,Other,3.1,NM
2696,SURVEY,2017,JUL THRU SEP,New Mexico,35,Pesticides,13.6,NM
2697,SURVEY,2017,JUL THRU SEP,New Mexico,35,Pests_excl_Varroa,3.3,NM
2698,SURVEY,2017,JUL THRU SEP,New Mexico,35,Unknown,0.3,NM
2699,SURVEY,2017,JUL THRU SEP,New Mexico,35,Varroa_mites,74.3,NM
2700,SURVEY,2017,OCT THRU DEC,New Mexico,35,Disease,0.0,NM
2701,SURVEY,2017,OCT THRU DEC,New Mexico,35,Other,10.0,NM
2702,SURVEY,2017,OCT THRU DEC,New Mexico,35,Pesticides,10.3,NM
2703,SURVEY,2017,OCT THRU DEC,New Mexico,35,Pests_excl_Varroa,0.3,NM
2704,SURVEY,2017,OCT THRU DEC,New Mexico,35,Unknown,1.0,NM
2705,SURVEY,2017,OCT THRU DEC,New Mexico,35,Varroa_mites,86.1,NM
2706,SURVEY,2016,JAN THRU MAR,New Mexico,35,Disease,31.5,NM
2707,SURVEY,2016,JAN THRU MAR,New Mexico,35,Other,1.5,NM
2708,SURVEY,2016,JAN THRU MAR,New Mexico,35,Pesticides,0.0,NM
2709,SURVEY,2016,JAN THRU MAR,New Mexico,35,Pests_excl_Varroa,0.4,NM
2710,SURVEY,2016,JAN THRU MAR,New Mexico,35,Unknown,0.3,NM
2711,SURVEY,2016,JAN THRU MAR,New Mexico,35,Varroa_mites,69.0,NM
2712,SURVEY,2016,APR THRU JUN,New Mexico,35,Disease,12.1,NM
2713,SURVEY,2016,APR THRU JUN,New Mexico,35,Other,8.2,NM
2714,SURVEY,2016,APR THRU JUN,New Mexico,35,Pesticides,2.5,NM
2715,SURVEY,2016,APR THRU JUN,New Mexico,35,Pests_excl_Varroa,0.3,NM
2716,SURVEY,2016,APR THRU JUN,New Mexico,35,Unknown,0.0,NM
2717,SURVEY,2016,APR THRU JUN,New Mexico,35,Varroa_mites,59.1,NM
2718,SURVEY,2016,JUL THRU SEP,New Mexico,35,Disease,55.2,NM
2719,SURVEY,2016,JUL THRU SEP,New Mexico,35,Other,1.7,NM
2720,SURVEY,2016,JUL THRU SEP,New Mexico,35,Pesticides,24.1,NM
2721,SURVEY,2016,JUL THRU SEP,New Mexico,35,Pests_excl_Varroa,55.4,NM
2722,SURVEY,2016,JUL THRU SEP,New Mexico,35,Unknown,0.7,NM
2723,SURVEY,2016,JUL THRU SEP,New Mexico,35,Varroa_mites,59.5,NM
2724,SURVEY,2016,OCT THRU DEC,New Mexico,35,Disease,7.2,NM
2725,SURVEY,2016,OCT THRU DEC,New Mexico,35,Other,0.8,NM
2726,SURVEY,2016,OCT THRU DEC,New Mexico,35,Pesticides,0.0,NM
2727,SURVEY,2016,OCT THRU DEC,New Mexico,35,Pests_excl_Varroa,0.3,NM
2728,SURVEY,2016,OCT THRU DEC,New Mexico,35,Unknown,0.3,NM
2729,SURVEY,2016,OCT THRU DEC,New Mexico,35,Varroa_mites,46.2,NM
2730,SURVEY,2015,JAN THRU MAR,New Mexico,35,Disease,0.0,NM
2731,SURVEY,2015,JAN THRU MAR,New Mexico,35,Other,1.3,NM
2732,SURVEY,2015,JAN THRU MAR,New Mexico,35,Pesticides,0.2,NM
2733,SURVEY,2015,JAN THRU MAR,New Mexico,35,Pests_excl_Varroa,0.1,NM
2734,SURVEY,2015,JAN THRU MAR,New Mexico,35,Unknown,0.4,NM
2735,SURVEY,2015,JAN THRU MAR,New Mexico,35,Varroa_mites,17.1,NM
2736,SURVEY,2015,APR THRU JUN,New Mexico,35,Disease,15.5,NM
2737,SURVEY,2015,APR THRU JUN,New Mexico,35,Other,0.4,NM
2738,SURVEY,2015,APR THRU JUN,New Mexico,35,Pesticides,5.9,NM
2739,SURVEY,2015,APR THRU JUN,New Mexico,35,Pests_excl_Varroa,0.0,NM
2740,SURVEY,2015,APR THRU JUN,New Mexico,35,Unknown,2.7,NM
2741,SURVEY,2015,APR THRU JUN,New Mexico,35,Varroa_mites,38.8,NM
2742,SURVEY,2015,JUL THRU SEP,New Mexico,35,Disease,55.0,NM
2743,SURVEY,2015,JUL THRU SEP,New Mexico,35,Other,55.5,NM
2744,SURVEY,2015,JUL THRU SEP,New Mexico,35,Pesticides,58.0,NM
2745,SURVEY,2015,JUL THRU SEP,New Mexico,35,Pests_excl_Varroa,55.0,NM
2746,SURVEY,2015,JUL THRU SEP,New Mexico,35,Unknown,0.7,NM
2747,SURVEY,2015,JUL THRU SEP,New Mexico,35,Varroa_mites,61.2,NM
2748,SURVEY,2015,OCT THRU DEC,New Mexico,35,Disease,0.2,NM
2749,SURVEY,2015,OCT THRU DEC,New Mexico,35,Other,0.6,NM
2750,SURVEY,2015,OCT THRU DEC,New Mexico,35,Pesticides,8.4,NM
2751,SURVEY,2015,OCT THRU DEC,New Mexico,35,Pests_excl_Varroa,0.3,NM
2752,SURVEY,2015,OCT THRU DEC,New Mexico,35,Unknown,1.7,NM
2753,SURVEY,2015,OCT THRU DEC,New Mexico,35,Varroa_mites,30.9,NM
2754,SURVEY,2019,JAN THRU MAR,New York,36,Disease,1.7,NY
2755,SURVEY,2019,JAN THRU MAR,New York,36,Other,7.7,NY
2756,SURVEY,2019,JAN THRU MAR,New York,36,Pesticides,1.7,NY
2757,SURVEY,2019,JAN THRU MAR,New York,36,Pests_excl_Varroa,2.5,NY
2758,SURVEY,2019,JAN THRU MAR,New York,36,Unknown,9.0,NY
2759,SURVEY,2019,JAN THRU MAR,New York,36,Varroa_mites,10.6,NY
2760,SURVEY,2018,JAN THRU MAR,New York,36,Disease,1.4,NY
2761,SURVEY,2018,JAN THRU MAR,New York,36,Other,8.0,NY
2762,SURVEY,2018,JAN THRU MAR,New York,36,Pesticides,1.9,NY
2763,SURVEY,2018,JAN THRU MAR,New York,36,Pests_excl_Varroa,11.9,NY
2764,SURVEY,2018,JAN THRU MAR,New York,36,Unknown,6.0,NY
2765,SURVEY,2018,JAN THRU MAR,New York,36,Varroa_mites,25.3,NY
2766,SURVEY,2018,APR THRU JUN,New York,36,Disease,15.0,NY
2767,SURVEY,2018,APR THRU JUN,New York,36,Other,16.7,NY
2768,SURVEY,2018,APR THRU JUN,New York,36,Pesticides,6.6,NY
2769,SURVEY,2018,APR THRU JUN,New York,36,Pests_excl_Varroa,20.0,NY
2770,SURVEY,2018,APR THRU JUN,New York,36,Unknown,3.7,NY
2771,SURVEY,2018,APR THRU JUN,New York,36,Varroa_mites,39.6,NY
2772,SURVEY,2018,JUL THRU SEP,New York,36,Disease,18.6,NY
2773,SURVEY,2018,JUL THRU SEP,New York,36,Other,22.9,NY
2774,SURVEY,2018,JUL THRU SEP,New York,36,Pesticides,24.4,NY
2775,SURVEY,2018,JUL THRU SEP,New York,36,Pests_excl_Varroa,20.6,NY
2776,SURVEY,2018,JUL THRU SEP,New York,36,Unknown,10.2,NY
2777,SURVEY,2018,JUL THRU SEP,New York,36,Varroa_mites,40.7,NY
2778,SURVEY,2018,OCT THRU DEC,New York,36,Disease,7.8,NY
2779,SURVEY,2018,OCT THRU DEC,New York,36,Other,7.8,NY
2780,SURVEY,2018,OCT THRU DEC,New York,36,Pesticides,2.4,NY
2781,SURVEY,2018,OCT THRU DEC,New York,36,Pests_excl_Varroa,4.5,NY
2782,SURVEY,2018,OCT THRU DEC,New York,36,Unknown,0.7,NY
2783,SURVEY,2018,OCT THRU DEC,New York,36,Varroa_mites,26.0,NY
2784,SURVEY,2017,JAN THRU MAR,New York,36,Disease,9.8,NY
2785,SURVEY,2017,JAN THRU MAR,New York,36,Other,13.2,NY
2786,SURVEY,2017,JAN THRU MAR,New York,36,Pesticides,4.4,NY
2787,SURVEY,2017,JAN THRU MAR,New York,36,Pests_excl_Varroa,9.4,NY
2788,SURVEY,2017,JAN THRU MAR,New York,36,Unknown,10.8,NY
2789,SURVEY,2017,JAN THRU MAR,New York,36,Varroa_mites,20.4,NY
2790,SURVEY,2017,APR THRU JUN,New York,36,Disease,2.1,NY
2791,SURVEY,2017,APR THRU JUN,New York,36,Other,8.9,NY
2792,SURVEY,2017,APR THRU JUN,New York,36,Pesticides,2.0,NY
2793,SURVEY,2017,APR THRU JUN,New York,36,Pests_excl_Varroa,2.1,NY
2794,SURVEY,2017,APR THRU JUN,New York,36,Unknown,0.1,NY
2795,SURVEY,2017,APR THRU JUN,New York,36,Varroa_mites,22.2,NY
2796,SURVEY,2017,JUL THRU SEP,New York,36,Disease,6.2,NY
2797,SURVEY,2017,JUL THRU SEP,New York,36,Other,13.6,NY
2798,SURVEY,2017,JUL THRU SEP,New York,36,Pesticides,9.4,NY
2799,SURVEY,2017,JUL THRU SEP,New York,36,Pests_excl_Varroa,19.8,NY
2800,SURVEY,2017,JUL THRU SEP,New York,36,Unknown,1.8,NY
2801,SURVEY,2017,JUL THRU SEP,New York,36,Varroa_mites,45.1,NY
2802,SURVEY,2017,OCT THRU DEC,New York,36,Disease,8.0,NY
2803,SURVEY,2017,OCT THRU DEC,New York,36,Other,0.4,NY
2804,SURVEY,2017,OCT THRU DEC,New York,36,Pesticides,5.4,NY
2805,SURVEY,2017,OCT THRU DEC,New York,36,Pests_excl_Varroa,12.7,NY
2806,SURVEY,2017,OCT THRU DEC,New York,36,Unknown,2.6,NY
2807,SURVEY,2017,OCT THRU DEC,New York,36,Varroa_mites,22.3,NY
2808,SURVEY,2016,JAN THRU MAR,New York,36,Disease,1.5,NY
2809,SURVEY,2016,JAN THRU MAR,New York,36,Other,9.5,NY
2810,SURVEY,2016,JAN THRU MAR,New York,36,Pesticides,7.6,NY
2811,SURVEY,2016,JAN THRU MAR,New York,36,Pests_excl_Varroa,5.9,NY
2812,SURVEY,2016,JAN THRU MAR,New York,36,Unknown,2.6,NY
2813,SURVEY,2016,JAN THRU MAR,New York,36,Varroa_mites,27.5,NY
2814,SURVEY,2016,APR THRU JUN,New York,36,Disease,0.9,NY
2815,SURVEY,2016,APR THRU JUN,New York,36,Other,4.1,NY
2816,SURVEY,2016,APR THRU JUN,New York,36,Pesticides,11.7,NY
2817,SURVEY,2016,APR THRU JUN,New York,36,Pests_excl_Varroa,3.1,NY
2818,SURVEY,2016,APR THRU JUN,New York,36,Unknown,3.8,NY
2819,SURVEY,2016,APR THRU JUN,New York,36,Varroa_mites,20.4,NY
2820,SURVEY,2016,JUL THRU SEP,New York,36,Disease,5.5,NY
2821,SURVEY,2016,JUL THRU SEP,New York,36,Other,24.7,NY
2822,SURVEY,2016,JUL THRU SEP,New York,36,Pesticides,5.2,NY
2823,SURVEY,2016,JUL THRU SEP,New York,36,Pests_excl_Varroa,9.0,NY
2824,SURVEY,2016,JUL THRU SEP,New York,36,Unknown,2.6,NY
2825,SURVEY,2016,JUL THRU SEP,New York,36,Varroa_mites,37.4,NY
2826,SURVEY,2016,OCT THRU DEC,New York,36,Disease,3.6,NY
2827,SURVEY,2016,OCT THRU DEC,New York,36,Other,2.2,NY
2828,SURVEY,2016,OCT THRU DEC,New York,36,Pesticides,12.5,NY
2829,SURVEY,2016,OCT THRU DEC,New York,36,Pests_excl_Varroa,2.2,NY
2830,SURVEY,2016,OCT THRU DEC,New York,36,Unknown,2.1,NY
2831,SURVEY,2016,OCT THRU DEC,New York,36,Varroa_mites,27.8,NY
2832,SURVEY,2015,JAN THRU MAR,New York,36,Disease,0.5,NY
2833,SURVEY,2015,JAN THRU MAR,New York,36,Other,12.4,NY
2834,SURVEY,2015,JAN THRU MAR,New York,36,Pesticides,4.4,NY
2835,SURVEY,2015,JAN THRU MAR,New York,36,Pests_excl_Varroa,2.6,NY
2836,SURVEY,2015,JAN THRU MAR,New York,36,Unknown,8.3,NY
2837,SURVEY,2015,JAN THRU MAR,New York,36,Varroa_mites,7.6,NY
2838,SURVEY,2015,APR THRU JUN,New York,36,Disease,4.5,NY
2839,SURVEY,2015,APR THRU JUN,New York,36,Other,3.3,NY
2840,SURVEY,2015,APR THRU JUN,New York,36,Pesticides,4.4,NY
2841,SURVEY,2015,APR THRU JUN,New York,36,Pests_excl_Varroa,12.5,NY
2842,SURVEY,2015,APR THRU JUN,New York,36,Unknown,1.1,NY
2843,SURVEY,2015,APR THRU JUN,New York,36,Varroa_mites,19.1,NY
2844,SURVEY,2015,JUL THRU SEP,New York,36,Disease,5.7,NY
2845,SURVEY,2015,JUL THRU SEP,New York,36,Other,8.8,NY
2846,SURVEY,2015,JUL THRU SEP,New York,36,Pesticides,17.1,NY
2847,SURVEY,2015,JUL THRU SEP,New York,36,Pests_excl_Varroa,14.3,NY
2848,SURVEY,2015,JUL THRU SEP,New York,36,Unknown,1.5,NY
2849,SURVEY,2015,JUL THRU SEP,New York,36,Varroa_mites,40.0,NY
2850,SURVEY,2015,OCT THRU DEC,New York,36,Disease,0.8,NY
2851,SURVEY,2015,OCT THRU DEC,New York,36,Other,0.4,NY
2852,SURVEY,2015,OCT THRU DEC,New York,36,Pesticides,0.9,NY
2853,SURVEY,2015,OCT THRU DEC,New York,36,Pests_excl_Varroa,2.2,NY
2854,SURVEY,2015,OCT THRU DEC,New York,36,Unknown,6.2,NY
2855,SURVEY,2015,OCT THRU DEC,New York,36,Varroa_mites,24.5,NY
2856,SURVEY,2019,JAN THRU MAR,North Carolina,37,Disease,0.2,NC
2857,SURVEY,2019,JAN THRU MAR,North Carolina,37,Other,2.2,NC
2858,SURVEY,2019,JAN THRU MAR,North Carolina,37,Pesticides,0.7,NC
2859,SURVEY,2019,JAN THRU MAR,North Carolina,37,Pests_excl_Varroa,2.0,NC
2860,SURVEY,2019,JAN THRU MAR,North Carolina,37,Unknown,3.4,NC
2861,SURVEY,2019,JAN THRU MAR,North Carolina,37,Varroa_mites,16.4,NC
2862,SURVEY,2018,JAN THRU MAR,North Carolina,37,Disease,0.3,NC
2863,SURVEY,2018,JAN THRU MAR,North Carolina,37,Other,13.4,NC
2864,SURVEY,2018,JAN THRU MAR,North Carolina,37,Pesticides,0.3,NC
2865,SURVEY,2018,JAN THRU MAR,North Carolina,37,Pests_excl_Varroa,10.2,NC
2866,SURVEY,2018,JAN THRU MAR,North Carolina,37,Unknown,8.0,NC
2867,SURVEY,2018,JAN THRU MAR,North Carolina,37,Varroa_mites,29.7,NC
2868,SURVEY,2018,APR THRU JUN,North Carolina,37,Disease,0.5,NC
2869,SURVEY,2018,APR THRU JUN,North Carolina,37,Other,14.6,NC
2870,SURVEY,2018,APR THRU JUN,North Carolina,37,Pesticides,2.4,NC
2871,SURVEY,2018,APR THRU JUN,North Carolina,37,Pests_excl_Varroa,2.6,NC
2872,SURVEY,2018,APR THRU JUN,North Carolina,37,Unknown,0.8,NC
2873,SURVEY,2018,APR THRU JUN,North Carolina,37,Varroa_mites,9.7,NC
2874,SURVEY,2018,JUL THRU SEP,North Carolina,37,Disease,11.4,NC
2875,SURVEY,2018,JUL THRU SEP,North Carolina,37,Other,11.4,NC
2876,SURVEY,2018,JUL THRU SEP,North Carolina,37,Pesticides,8.4,NC
2877,SURVEY,2018,JUL THRU SEP,North Carolina,37,Pests_excl_Varroa,17.9,NC
2878,SURVEY,2018,JUL THRU SEP,North Carolina,37,Unknown,3.1,NC
2879,SURVEY,2018,JUL THRU SEP,North Carolina,37,Varroa_mites,66.0,NC
2880,SURVEY,2018,OCT THRU DEC,North Carolina,37,Disease,3.8,NC
2881,SURVEY,2018,OCT THRU DEC,North Carolina,37,Other,11.1,NC
2882,SURVEY,2018,OCT THRU DEC,North Carolina,37,Pesticides,2.0,NC
2883,SURVEY,2018,OCT THRU DEC,North Carolina,37,Pests_excl_Varroa,10.4,NC
2884,SURVEY,2018,OCT THRU DEC,North Carolina,37,Unknown,5.2,NC
2885,SURVEY,2018,OCT THRU DEC,North Carolina,37,Varroa_mites,53.0,NC
2886,SURVEY,2017,JAN THRU MAR,North Carolina,37,Disease,0.2,NC
2887,SURVEY,2017,JAN THRU MAR,North Carolina,37,Other,7.2,NC
2888,SURVEY,2017,JAN THRU MAR,North Carolina,37,Pesticides,1.5,NC
2889,SURVEY,2017,JAN THRU MAR,North Carolina,37,Pests_excl_Varroa,17.4,NC
2890,SURVEY,2017,JAN THRU MAR,North Carolina,37,Unknown,3.9,NC
2891,SURVEY,2017,JAN THRU MAR,North Carolina,37,Varroa_mites,34.7,NC
2892,SURVEY,2017,APR THRU JUN,North Carolina,37,Disease,2.3,NC
2893,SURVEY,2017,APR THRU JUN,North Carolina,37,Other,5.1,NC
2894,SURVEY,2017,APR THRU JUN,North Carolina,37,Pesticides,0.8,NC
2895,SURVEY,2017,APR THRU JUN,North Carolina,37,Pests_excl_Varroa,5.5,NC
2896,SURVEY,2017,APR THRU JUN,North Carolina,37,Unknown,1.5,NC
2897,SURVEY,2017,APR THRU JUN,North Carolina,37,Varroa_mites,23.4,NC
2898,SURVEY,2017,JUL THRU SEP,North Carolina,37,Disease,3.3,NC
2899,SURVEY,2017,JUL THRU SEP,North Carolina,37,Other,7.6,NC
2900,SURVEY,2017,JUL THRU SEP,North Carolina,37,Pesticides,20.3,NC
2901,SURVEY,2017,JUL THRU SEP,North Carolina,37,Pests_excl_Varroa,36.1,NC
2902,SURVEY,2017,JUL THRU SEP,North Carolina,37,Unknown,1.8,NC
2903,SURVEY,2017,JUL THRU SEP,North Carolina,37,Varroa_mites,74.5,NC
2904,SURVEY,2017,OCT THRU DEC,North Carolina,37,Disease,3.9,NC
2905,SURVEY,2017,OCT THRU DEC,North Carolina,37,Other,11.7,NC
2906,SURVEY,2017,OCT THRU DEC,North Carolina,37,Pesticides,1.5,NC
2907,SURVEY,2017,OCT THRU DEC,North Carolina,37,Pests_excl_Varroa,16.3,NC
2908,SURVEY,2017,OCT THRU DEC,North Carolina,37,Unknown,6.7,NC
2909,SURVEY,2017,OCT THRU DEC,North Carolina,37,Varroa_mites,64.2,NC
2910,SURVEY,2016,JAN THRU MAR,North Carolina,37,Disease,1.9,NC
2911,SURVEY,2016,JAN THRU MAR,North Carolina,37,Other,4.0,NC
2912,SURVEY,2016,JAN THRU MAR,North Carolina,37,Pesticides,2.7,NC
2913,SURVEY,2016,JAN THRU MAR,North Carolina,37,Pests_excl_Varroa,2.5,NC
2914,SURVEY,2016,JAN THRU MAR,North Carolina,37,Unknown,2.4,NC
2915,SURVEY,2016,JAN THRU MAR,North Carolina,37,Varroa_mites,9.5,NC
2916,SURVEY,2016,APR THRU JUN,North Carolina,37,Disease,4.7,NC
2917,SURVEY,2016,APR THRU JUN,North Carolina,37,Other,8.3,NC
2918,SURVEY,2016,APR THRU JUN,North Carolina,37,Pesticides,33.8,NC
2919,SURVEY,2016,APR THRU JUN,North Carolina,37,Pests_excl_Varroa,23.5,NC
2920,SURVEY,2016,APR THRU JUN,North Carolina,37,Unknown,41.7,NC
2921,SURVEY,2016,APR THRU JUN,North Carolina,37,Varroa_mites,51.8,NC
2922,SURVEY,2016,JUL THRU SEP,North Carolina,37,Disease,0.1,NC
2923,SURVEY,2016,JUL THRU SEP,North Carolina,37,Other,13.4,NC
2924,SURVEY,2016,JUL THRU SEP,North Carolina,37,Pesticides,2.9,NC
2925,SURVEY,2016,JUL THRU SEP,North Carolina,37,Pests_excl_Varroa,13.4,NC
2926,SURVEY,2016,JUL THRU SEP,North Carolina,37,Unknown,3.0,NC
2927,SURVEY,2016,JUL THRU SEP,North Carolina,37,Varroa_mites,27.8,NC
2928,SURVEY,2016,OCT THRU DEC,North Carolina,37,Disease,1.8,NC
2929,SURVEY,2016,OCT THRU DEC,North Carolina,37,Other,12.5,NC
2930,SURVEY,2016,OCT THRU DEC,North Carolina,37,Pesticides,0.0,NC
2931,SURVEY,2016,OCT THRU DEC,North Carolina,37,Pests_excl_Varroa,7.7,NC
2932,SURVEY,2016,OCT THRU DEC,North Carolina,37,Unknown,1.3,NC
2933,SURVEY,2016,OCT THRU DEC,North Carolina,37,Varroa_mites,24.0,NC
2934,SURVEY,2015,JAN THRU MAR,North Carolina,37,Disease,0.1,NC
2935,SURVEY,2015,JAN THRU MAR,North Carolina,37,Other,6.2,NC
2936,SURVEY,2015,JAN THRU MAR,North Carolina,37,Pesticides,22.9,NC
2937,SURVEY,2015,JAN THRU MAR,North Carolina,37,Pests_excl_Varroa,2.3,NC
2938,SURVEY,2015,JAN THRU MAR,North Carolina,37,Unknown,12.2,NC
2939,SURVEY,2015,JAN THRU MAR,North Carolina,37,Varroa_mites,35.5,NC
2940,SURVEY,2015,APR THRU JUN,North Carolina,37,Disease,0.3,NC
2941,SURVEY,2015,APR THRU JUN,North Carolina,37,Other,5.8,NC
2942,SURVEY,2015,APR THRU JUN,North Carolina,37,Pesticides,3.5,NC
2943,SURVEY,2015,APR THRU JUN,North Carolina,37,Pests_excl_Varroa,14.3,NC
2944,SURVEY,2015,APR THRU JUN,North Carolina,37,Unknown,3.0,NC
2945,SURVEY,2015,APR THRU JUN,North Carolina,37,Varroa_mites,51.0,NC
2946,SURVEY,2015,JUL THRU SEP,North Carolina,37,Disease,0.7,NC
2947,SURVEY,2015,JUL THRU SEP,North Carolina,37,Other,5.7,NC
2948,SURVEY,2015,JUL THRU SEP,North Carolina,37,Pesticides,7.5,NC
2949,SURVEY,2015,JUL THRU SEP,North Carolina,37,Pests_excl_Varroa,27.9,NC
2950,SURVEY,2015,JUL THRU SEP,North Carolina,37,Unknown,8.5,NC
2951,SURVEY,2015,JUL THRU SEP,North Carolina,37,Varroa_mites,33.9,NC
2952,SURVEY,2015,OCT THRU DEC,North Carolina,37,Disease,0.5,NC
2953,SURVEY,2015,OCT THRU DEC,North Carolina,37,Other,5.4,NC
2954,SURVEY,2015,OCT THRU DEC,North Carolina,37,Pesticides,0.4,NC
2955,SURVEY,2015,OCT THRU DEC,North Carolina,37,Pests_excl_Varroa,3.4,NC
2956,SURVEY,2015,OCT THRU DEC,North Carolina,37,Unknown,3.4,NC
2957,SURVEY,2015,OCT THRU DEC,North Carolina,37,Varroa_mites,9.6,NC
2958,SURVEY,2019,JAN THRU MAR,North Dakota,38,Disease,0.0,ND
2959,SURVEY,2019,JAN THRU MAR,North Dakota,38,Other,0.4,ND
2960,SURVEY,2019,JAN THRU MAR,North Dakota,38,Pesticides,6.5,ND
2961,SURVEY,2019,JAN THRU MAR,North Dakota,38,Pests_excl_Varroa,0.0,ND
2962,SURVEY,2019,JAN THRU MAR,North Dakota,38,Unknown,1.3,ND
2963,SURVEY,2019,JAN THRU MAR,North Dakota,38,Varroa_mites,6.9,ND
2964,SURVEY,2018,JAN THRU MAR,North Dakota,38,Disease,1.1,ND
2965,SURVEY,2018,JAN THRU MAR,North Dakota,38,Other,0.8,ND
2966,SURVEY,2018,JAN THRU MAR,North Dakota,38,Pesticides,0.0,ND
2967,SURVEY,2018,JAN THRU MAR,North Dakota,38,Pests_excl_Varroa,0.1,ND
2968,SURVEY,2018,JAN THRU MAR,North Dakota,38,Unknown,0.0,ND
2969,SURVEY,2018,JAN THRU MAR,North Dakota,38,Varroa_mites,1.4,ND
2970,SURVEY,2018,APR THRU JUN,North Dakota,38,Disease,4.9,ND
2971,SURVEY,2018,APR THRU JUN,North Dakota,38,Other,4.9,ND
2972,SURVEY,2018,APR THRU JUN,North Dakota,38,Pesticides,4.7,ND
2973,SURVEY,2018,APR THRU JUN,North Dakota,38,Pests_excl_Varroa,7.9,ND
2974,SURVEY,2018,APR THRU JUN,North Dakota,38,Unknown,4.3,ND
2975,SURVEY,2018,APR THRU JUN,North Dakota,38,Varroa_mites,34.8,ND
2976,SURVEY,2018,JUL THRU SEP,North Dakota,38,Disease,9.6,ND
2977,SURVEY,2018,JUL THRU SEP,North Dakota,38,Other,10.9,ND
2978,SURVEY,2018,JUL THRU SEP,North Dakota,38,Pesticides,10.4,ND
2979,SURVEY,2018,JUL THRU SEP,North Dakota,38,Pests_excl_Varroa,11.5,ND
2980,SURVEY,2018,JUL THRU SEP,North Dakota,38,Unknown,1.2,ND
2981,SURVEY,2018,JUL THRU SEP,North Dakota,38,Varroa_mites,52.6,ND
2982,SURVEY,2018,OCT THRU DEC,North Dakota,38,Disease,8.1,ND
2983,SURVEY,2018,OCT THRU DEC,North Dakota,38,Other,4.3,ND
2984,SURVEY,2018,OCT THRU DEC,North Dakota,38,Pesticides,10.6,ND
2985,SURVEY,2018,OCT THRU DEC,North Dakota,38,Pests_excl_Varroa,9.4,ND
2986,SURVEY,2018,OCT THRU DEC,North Dakota,38,Unknown,4.6,ND
2987,SURVEY,2018,OCT THRU DEC,North Dakota,38,Varroa_mites,29.5,ND
2988,SURVEY,2017,JAN THRU MAR,North Dakota,38,Disease,0.0,ND
2989,SURVEY,2017,JAN THRU MAR,North Dakota,38,Other,0.2,ND
2990,SURVEY,2017,JAN THRU MAR,North Dakota,38,Pesticides,0.0,ND
2991,SURVEY,2017,JAN THRU MAR,North Dakota,38,Pests_excl_Varroa,0.0,ND
2992,SURVEY,2017,JAN THRU MAR,North Dakota,38,Unknown,0.2,ND
2993,SURVEY,2017,JAN THRU MAR,North Dakota,38,Varroa_mites,0.8,ND
2994,SURVEY,2017,APR THRU JUN,North Dakota,38,Disease,3.2,ND
2995,SURVEY,2017,APR THRU JUN,North Dakota,38,Other,3.2,ND
2996,SURVEY,2017,APR THRU JUN,North Dakota,38,Pesticides,5.3,ND
2997,SURVEY,2017,APR THRU JUN,North Dakota,38,Pests_excl_Varroa,4.0,ND
2998,SURVEY,2017,APR THRU JUN,North Dakota,38,Unknown,1.0,ND
2999,SURVEY,2017,APR THRU JUN,North Dakota,38,Varroa_mites,29.3,ND
3000,SURVEY,2017,JUL THRU SEP,North Dakota,38,Disease,3.4,ND
3001,SURVEY,2017,JUL THRU SEP,North Dakota,38,Other,8.1,ND
3002,SURVEY,2017,JUL THRU SEP,North Dakota,38,Pesticides,8.1,ND
3003,SURVEY,2017,JUL THRU SEP,North Dakota,38,Pests_excl_Varroa,11.9,ND
3004,SURVEY,2017,JUL THRU SEP,North Dakota,38,Unknown,1.9,ND
3005,SURVEY,2017,JUL THRU SEP,North Dakota,38,Varroa_mites,42.0,ND
3006,SURVEY,2017,OCT THRU DEC,North Dakota,38,Disease,0.2,ND
3007,SURVEY,2017,OCT THRU DEC,North Dakota,38,Other,0.9,ND
3008,SURVEY,2017,OCT THRU DEC,North Dakota,38,Pesticides,0.5,ND
3009,SURVEY,2017,OCT THRU DEC,North Dakota,38,Pests_excl_Varroa,16.5,ND
3010,SURVEY,2017,OCT THRU DEC,North Dakota,38,Unknown,0.3,ND
3011,SURVEY,2017,OCT THRU DEC,North Dakota,38,Varroa_mites,41.7,ND
3012,SURVEY,2016,JAN THRU MAR,North Dakota,38,Disease,0.0,ND
